Classroom_ID,student_ID,studentgender,grade,course,Year,teststarttime,testdurationminutes,test_percentile,growth_percentile
Classroom19,b2809d906a5148109e192af1caa6f425,M,4,Math K-12,Year2,0.986342593,38,89,2
Classroom19,b2809d906a5148109e192af1caa6f425,M,4,Reading,Year2,0.98125,56,93,83
Classroom19,5cfab8c976bd4476b5d93b03f432c0df,M,4,Language Usage,Year2,0.980532407,23,57,42
Classroom19,5cfab8c976bd4476b5d93b03f432c0df,M,4,Math K-12,Year2,0.986493056,35,56,47
Classroom19,5cfab8c976bd4476b5d93b03f432c0df,M,4,Reading,Year2,0.981284722,42,60,74
Classroom19,466ed20d0af34efeaef105f77b195c26,M,4,Language Usage,Year2,0.980636574,31,43,41
Classroom19,466ed20d0af34efeaef105f77b195c26,M,4,Math K-12,Year2,0.986446759,30,39,24
Classroom19,466ed20d0af34efeaef105f77b195c26,M,4,Reading,Year2,0.981365741,40,26,8
Classroom19,260e6b0be65240adaa32d87146c529eb,M,4,Language Usage,Year2,0.980520833,47,89,96
Classroom19,260e6b0be65240adaa32d87146c529eb,M,4,Math K-12,Year2,0.986458333,55,60,10
Classroom19,260e6b0be65240adaa32d87146c529eb,M,4,Reading,Year2,0.981319444,62,79,63
Classroom19,43f7542f77c2420a92da4b06741c8ed2,F,4,Language Usage,Year2,0.980856481,29,87,91
Classroom19,43f7542f77c2420a92da4b06741c8ed2,F,4,Math K-12,Year2,0.986342593,33,66,24
Classroom19,43f7542f77c2420a92da4b06741c8ed2,F,4,Reading,Year2,0.981423611,48,92,98
Classroom19,ce2c3b280cf64019a393c8d437531cc5,M,4,Language Usage,Year2,0.980810185,44,92,95
Classroom19,ce2c3b280cf64019a393c8d437531cc5,M,4,Math K-12,Year2,0.986435185,40,87,90
Classroom19,ce2c3b280cf64019a393c8d437531cc5,M,4,Reading,Year2,0.981331019,56,86,98
Classroom19,1f76dbd83a304d98a06889aeb2258681,F,4,Language Usage,Year2,0.980613426,25,66,10
Classroom19,1f76dbd83a304d98a06889aeb2258681,F,4,Math K-12,Year2,0.986423611,59,66,52
Classroom19,1f76dbd83a304d98a06889aeb2258681,F,4,Reading,Year2,0.981331019,45,68,10
Classroom19,8f3ab255fdf149e59ea4d95cb9efa10a,F,4,Language Usage,Year2,0.980520833,35,86,88
Classroom19,8f3ab255fdf149e59ea4d95cb9efa10a,F,4,Math K-12,Year2,0.986388889,51,62,22
Classroom19,8f3ab255fdf149e59ea4d95cb9efa10a,F,4,Reading,Year2,0.981284722,46,77,23
Classroom19,11c59360a0594c659a13a6876351c9fe,M,4,Language Usage,Year2,0.980601852,22,81,52
Classroom19,11c59360a0594c659a13a6876351c9fe,M,4,Math K-12,Year2,0.986435185,39,88,86
Classroom19,11c59360a0594c659a13a6876351c9fe,M,4,Reading,Year2,0.98130787,29,70,94
Classroom19,37be8bea92a046a9a5a6cf00f90e7409,F,4,Language Usage,Year2,0.980601852,52,95,90
Classroom19,37be8bea92a046a9a5a6cf00f90e7409,F,4,Math K-12,Year2,0.986365741,51,80,10
Classroom19,37be8bea92a046a9a5a6cf00f90e7409,F,4,Reading,Year2,0.981226852,67,93,44
Classroom19,bbf932254f054d39a21934eda48fdf96,M,4,Language Usage,Year2,0.980555556,36,85,61
Classroom19,bbf932254f054d39a21934eda48fdf96,M,4,Math K-12,Year2,0.98650463,46,72,19
Classroom19,bbf932254f054d39a21934eda48fdf96,M,4,Reading,Year2,0.98125,58,80,17
Classroom19,e801958e3c8e42139b16d5b255d4a64a,F,4,Language Usage,Year2,0.980520833,35,51,30
Classroom19,e801958e3c8e42139b16d5b255d4a64a,F,4,Math K-12,Year2,0.986388889,39,81,32
Classroom19,e801958e3c8e42139b16d5b255d4a64a,F,4,Reading,Year2,0.981261574,48,40,51
Classroom19,51b9c71b30ca49b085b83bb4c14bb149,F,4,Language Usage,Year2,0.980648148,22,61,54
Classroom19,51b9c71b30ca49b085b83bb4c14bb149,F,4,Math K-12,Year2,0.986377315,44,44,20
Classroom19,51b9c71b30ca49b085b83bb4c14bb149,F,4,Reading,Year2,0.981319444,33,71,55
Classroom19,9686716377be4af7a2920d520d42677a,M,4,Language Usage,Year2,0.980601852,29,71,72
Classroom19,9686716377be4af7a2920d520d42677a,M,4,Math K-12,Year2,0.986631944,30,76,2
Classroom19,9686716377be4af7a2920d520d42677a,M,4,Reading,Year2,0.981365741,52,69,43
Classroom19,b2b5e077216f4f5c97f761888777237f,F,4,Language Usage,Year2,0.980543981,48,91,71
Classroom19,b2b5e077216f4f5c97f761888777237f,F,4,Math K-12,Year2,0.986365741,125,97,41
Classroom19,b2b5e077216f4f5c97f761888777237f,F,4,Reading,Year2,0.981273148,74,94,65
Classroom19,45631cfe337f439e95ca66aaf94d8508,F,4,Language Usage,Year2,0.980636574,27,81,67
Classroom19,45631cfe337f439e95ca66aaf94d8508,F,4,Math K-12,Year2,0.986377315,32,48,46
Classroom19,45631cfe337f439e95ca66aaf94d8508,F,4,Reading,Year2,0.981203704,40,83,86
Classroom19,343a220b0bf44b7b89cac66d17b60898,M,4,Language Usage,Year2,0.980601852,35,64,34
Classroom19,343a220b0bf44b7b89cac66d17b60898,M,4,Math K-12,Year2,0.986342593,74,80,83
Classroom19,343a220b0bf44b7b89cac66d17b60898,M,4,Reading,Year2,0.981296296,43,62,12
Classroom25,21ec10b4c8e54734a89897686d5986ff,M,4,Language Usage,Year2,0.984710648,40,90,43
Classroom25,21ec10b4c8e54734a89897686d5986ff,M,4,Math K-12,Year2,0.988333333,84,99,79
Classroom25,21ec10b4c8e54734a89897686d5986ff,M,4,Reading,Year2,0.990474537,59,93,86
Classroom25,7edb78e9b64f4b1f95c2f64c8b1385e2,M,4,Language Usage,Year2,0.984837963,40,88,75
Classroom25,7edb78e9b64f4b1f95c2f64c8b1385e2,M,4,Math K-12,Year2,0.988449074,46,85,13
Classroom25,7edb78e9b64f4b1f95c2f64c8b1385e2,M,4,Reading,Year2,0.990578704,50,94,61
Classroom25,93fb3e22c923476aaf0576f5baf18be7,F,4,Language Usage,Year2,0.984837963,43,90,78
Classroom25,93fb3e22c923476aaf0576f5baf18be7,F,4,Math K-12,Year2,0.988333333,67,81,63
Classroom25,93fb3e22c923476aaf0576f5baf18be7,F,4,Reading,Year2,0.990532407,68,90,52
Classroom25,a3bca1a2761b4d14b36f0dc1079cac4d,M,4,Language Usage,Year2,0.98474537,41,80,67
Classroom25,a3bca1a2761b4d14b36f0dc1079cac4d,M,4,Math K-12,Year2,0.988344907,121,91,22
Classroom25,a3bca1a2761b4d14b36f0dc1079cac4d,M,4,Reading,Year2,0.990972222,73,80,63
Classroom25,97ae7f48d03a403b9d6d97e455d75b12,M,4,Language Usage,Year2,0.984814815,41,88,7
Classroom25,97ae7f48d03a403b9d6d97e455d75b12,M,4,Math K-12,Year2,0.988310185,89,97,40
Classroom25,97ae7f48d03a403b9d6d97e455d75b12,M,4,Reading,Year2,0.990486111,59,83,31
Classroom25,6bdf007b3a7f45d7b5a615b1941ebf2b,M,4,Language Usage,Year2,0.984814815,27,93,84
Classroom25,6bdf007b3a7f45d7b5a615b1941ebf2b,M,4,Math K-12,Year2,0.988472222,38,96,51
Classroom25,6bdf007b3a7f45d7b5a615b1941ebf2b,M,4,Reading,Year2,0.990659722,45,77,15
Classroom25,62fd32a7c48a46dca10e9ccba54756d4,M,4,Language Usage,Year2,0.98474537,53,72,28
Classroom25,62fd32a7c48a46dca10e9ccba54756d4,M,4,Math K-12,Year2,0.988425926,84,86,37
Classroom25,62fd32a7c48a46dca10e9ccba54756d4,M,4,Reading,Year2,0.990451389,85,82,67
Classroom25,72705a0dcb794c328d1254eb5b826ee4,M,4,Language Usage,Year2,0.984814815,34,74,29
Classroom25,72705a0dcb794c328d1254eb5b826ee4,M,4,Math K-12,Year2,0.988391204,40,79,76
Classroom25,72705a0dcb794c328d1254eb5b826ee4,M,4,Reading,Year2,0.990497685,52,86,92
Classroom25,b9009bd8ba3942d48e7c8ce9c522cf6e,F,4,Language Usage,Year2,0.984872685,28,83,49
Classroom25,b9009bd8ba3942d48e7c8ce9c522cf6e,F,4,Math K-12,Year2,0.988506944,47,71,42
Classroom25,b9009bd8ba3942d48e7c8ce9c522cf6e,F,4,Reading,Year2,0.990752315,42,97,87
Classroom25,fe1dff6dfa834914b01ef0146f81cb28,M,4,Math K-12,Year2,0.993460648,86,50,94
Classroom25,fe1dff6dfa834914b01ef0146f81cb28,M,4,Reading,Year2,0.092627315,79,78,100
Classroom25,f66ee8d516f94720a5782b0eb4f3901e,M,4,Language Usage,Year2,0.984780093,49,62,
Classroom25,f66ee8d516f94720a5782b0eb4f3901e,M,4,Math K-12,Year2,0.989201389,58,59,
Classroom25,f66ee8d516f94720a5782b0eb4f3901e,M,4,Reading,Year2,0.99056713,79,65,
Classroom25,78ec4fae132146ad944851511fbb27c8,M,4,Language Usage,Year2,0.984849537,25,72,81
Classroom25,78ec4fae132146ad944851511fbb27c8,M,4,Math K-12,Year2,0.988333333,32,70,93
Classroom25,78ec4fae132146ad944851511fbb27c8,M,4,Reading,Year2,0.990555556,53,72,82
Classroom25,0fb8eeca6575494e9914117eb3e0b466,F,4,Language Usage,Year2,0.983217593,61,41,91
Classroom25,0fb8eeca6575494e9914117eb3e0b466,F,4,Math K-12,Year2,0.993344907,44,41,61
Classroom25,0fb8eeca6575494e9914117eb3e0b466,F,4,Reading,Year2,0.988784722,100,51,100
Classroom25,c816036355b74147ac5e6910e76dd8dc,F,4,Language Usage,Year2,0.984768519,44,85,49
Classroom25,c816036355b74147ac5e6910e76dd8dc,F,4,Math K-12,Year2,0.988391204,81,82,50
Classroom25,c816036355b74147ac5e6910e76dd8dc,F,4,Reading,Year2,0.990532407,62,83,22
Classroom25,42a95f74ee804bbfb3764d7cc6a816e1,F,4,Math K-12,Year2,0.993530093,73,39,33
Classroom25,42a95f74ee804bbfb3764d7cc6a816e1,F,4,Reading,Year2,0.989016204,66,24,63
Classroom25,f5ed60a1ca9448f4b13089e91407a756,M,4,Language Usage,Year2,23:38:10,26,50,
Classroom25,f5ed60a1ca9448f4b13089e91407a756,M,4,Math K-12,Year2,23:43:18,61,42,
Classroom25,f5ed60a1ca9448f4b13089e91407a756,M,4,Reading,Year2,23:46:14,64,67,
Classroom25,dbf111e8920b4313b6432d4edca2e143,M,4,Language Usage,Year2,23:38:06,29,91,
Classroom25,dbf111e8920b4313b6432d4edca2e143,M,4,Math K-12,Year2,23:43:21,60,94,
Classroom25,dbf111e8920b4313b6432d4edca2e143,M,4,Reading,Year2,23:46:47,63,86,
Classroom25,2b784f51a3b645b5ba47378be915b851,F,4,Language Usage,Year2,23:37:59,41,76,
Classroom25,2b784f51a3b645b5ba47378be915b851,F,4,Math K-12,Year2,23:43:34,52,65,
Classroom25,2b784f51a3b645b5ba47378be915b851,F,4,Reading,Year2,23:46:17,42,74,
Classroom25,6aa17996b72448e3a4b6fa09b3b3c558,F,4,Language Usage,Year2,23:38:03,36,84,
Classroom25,6aa17996b72448e3a4b6fa09b3b3c558,F,4,Math K-12,Year2,23:43:18,111,76,
Classroom25,6aa17996b72448e3a4b6fa09b3b3c558,F,4,Reading,Year2,23:46:24,60,83,
Classroom25,de2598187bf347ce8bc9d20fef6440e3,F,4,Language Usage,Year2,23:38:09,49,53,
Classroom25,de2598187bf347ce8bc9d20fef6440e3,F,4,Math K-12,Year2,23:43:23,86,59,
Classroom25,de2598187bf347ce8bc9d20fef6440e3,F,4,Reading,Year2,23:46:29,75,74,
Classroom25,8562db9a3515464ab4e49860e6fe5fc4,F,4,Language Usage,Year2,23:38:13,29,95,
Classroom25,8562db9a3515464ab4e49860e6fe5fc4,F,4,Math K-12,Year2,23:43:22,80,96,
Classroom25,8562db9a3515464ab4e49860e6fe5fc4,F,4,Reading,Year2,23:46:50,37,94,
Classroom25,7f03e79174cf4169beeaa8d1ef7609a2,M,4,Language Usage,Year2,0.984895833,39,43,
Classroom25,7f03e79174cf4169beeaa8d1ef7609a2,M,4,Math K-12,Year2,0.988368056,69,58,
Classroom25,7f03e79174cf4169beeaa8d1ef7609a2,M,4,Reading,Year2,0.990520833,64,29,
Classroom26,e44beb0efd1d44c2bef1094f9c569bb7,M,4,Language Usage,Year2,23:28:12,39,94,
Classroom26,e44beb0efd1d44c2bef1094f9c569bb7,M,4,Math K-12,Year2,23:29:19,58,100,
Classroom26,e44beb0efd1d44c2bef1094f9c569bb7,M,4,Reading,Year2,23:27:21,43,94,
Classroom26,92b01311d23549b6a16a9107063c0dd5,M,4,Language Usage,Year2,23:28:06,42,66,
Classroom26,92b01311d23549b6a16a9107063c0dd5,M,4,Math K-12,Year2,23:29:14,85,93,
Classroom26,92b01311d23549b6a16a9107063c0dd5,M,4,Reading,Year2,23:27:14,55,52,
Classroom26,16751de67c114abaa9160cf5e2586f3c,M,4,Language Usage,Year2,23:28:11,40,42,
Classroom26,16751de67c114abaa9160cf5e2586f3c,M,4,Math K-12,Year2,23:29:16,23,20,
Classroom26,16751de67c114abaa9160cf5e2586f3c,M,4,Reading,Year2,23:27:19,46,62,
Classroom26,d3a13bf2917f446ebe18bf1f3b6e947d,F,4,Language Usage,Year2,23:28:16,42,97,
Classroom26,d3a13bf2917f446ebe18bf1f3b6e947d,F,4,Math K-12,Year2,23:29:12,61,42,
Classroom26,d3a13bf2917f446ebe18bf1f3b6e947d,F,4,Reading,Year2,23:27:12,38,77,
Classroom26,394245fee10b4b25a82abd28d94bacf0,M,4,Language Usage,Year2,23:28:15,42,89,
Classroom26,394245fee10b4b25a82abd28d94bacf0,M,4,Math K-12,Year2,23:29:11,45,69,
Classroom26,394245fee10b4b25a82abd28d94bacf0,M,4,Reading,Year2,23:27:20,69,84,
Classroom26,199eb1473c074459a54324b6f0e8cafb,F,4,Language Usage,Year2,23:28:14,47,87,
Classroom26,199eb1473c074459a54324b6f0e8cafb,F,4,Math K-12,Year2,23:29:18,69,93,
Classroom26,199eb1473c074459a54324b6f0e8cafb,F,4,Reading,Year2,23:27:11,66,83,
Classroom26,f3eb968d64c247c09d2dec135788abb2,F,4,Language Usage,Year2,0.977916667,49,88,
Classroom26,f3eb968d64c247c09d2dec135788abb2,F,4,Math K-12,Year2,0.978553241,67,84,
Classroom26,f3eb968d64c247c09d2dec135788abb2,F,4,Reading,Year2,0.977233796,56,88,
Classroom26,fecfb4a771b94d03b95006a1ba0f81c3,F,4,Language Usage,Year2,0.977858796,37,79,
Classroom26,fecfb4a771b94d03b95006a1ba0f81c3,F,4,Math K-12,Year2,0.978680556,63,91,
Classroom26,fecfb4a771b94d03b95006a1ba0f81c3,F,4,Reading,Year2,0.977280093,45,89,
Classroom26,3d75f271b23342e7a3d82f22d78161ab,F,4,Language Usage,Year2,0.977858796,87,58,
Classroom26,3d75f271b23342e7a3d82f22d78161ab,F,4,Math K-12,Year2,0.97869213,130,92,
Classroom26,3d75f271b23342e7a3d82f22d78161ab,F,4,Reading,Year2,0.977210648,122,62,
Classroom26,6d6e525980154b6f8eadf207ce57e48a,F,4,Language Usage,Year2,0.977893519,49,84,49
Classroom26,6d6e525980154b6f8eadf207ce57e48a,F,4,Math K-12,Year2,0.978668981,123,72,55
Classroom26,6d6e525980154b6f8eadf207ce57e48a,F,4,Reading,Year2,0.977222222,73,94,51
Classroom26,e2a88a06e7004cd18575b4dd846301b4,M,4,Language Usage,Year2,0.97787037,61,91,78
Classroom26,e2a88a06e7004cd18575b4dd846301b4,M,4,Math K-12,Year2,0.978668981,109,88,85
Classroom26,e2a88a06e7004cd18575b4dd846301b4,M,4,Reading,Year2,0.977303241,72,89,70
Classroom26,f461d9c9e0114f6d957f2a10ee9b7abc,M,4,Language Usage,Year2,0.977893519,42,86,70
Classroom26,f461d9c9e0114f6d957f2a10ee9b7abc,M,4,Math K-12,Year2,0.978668981,42,41,53
Classroom26,f461d9c9e0114f6d957f2a10ee9b7abc,M,4,Reading,Year2,0.977141204,49,74,4
Classroom26,3c46ae7f16ae454c82ac63ef347eb2a3,M,4,Language Usage,Year2,0.977893519,52,85,95
Classroom26,3c46ae7f16ae454c82ac63ef347eb2a3,M,4,Math K-12,Year2,0.978703704,62,78,27
Classroom26,3c46ae7f16ae454c82ac63ef347eb2a3,M,4,Reading,Year2,0.977314815,74,55,22
Classroom26,16294b6c832243f2b245d494a18a2027,F,4,Language Usage,Year2,0.97787037,46,83,76
Classroom26,16294b6c832243f2b245d494a18a2027,F,4,Math K-12,Year2,0.978634259,83,73,36
Classroom26,16294b6c832243f2b245d494a18a2027,F,4,Reading,Year2,0.977141204,80,83,22
Classroom26,e590b47cff71418891a2deaca315f493,F,4,Language Usage,Year2,0.977847222,50,71,12
Classroom26,e590b47cff71418891a2deaca315f493,F,4,Math K-12,Year2,0.095347222,54,60,9
Classroom26,e590b47cff71418891a2deaca315f493,F,4,Reading,Year2,0.977280093,87,84,23
Classroom26,4bd706974eb143ed942538c890dbf10c,M,4,Language Usage,Year2,0.977951389,55,71,50
Classroom26,4bd706974eb143ed942538c890dbf10c,M,4,Math K-12,Year2,0.981412037,54,75,35
Classroom26,4bd706974eb143ed942538c890dbf10c,M,4,Reading,Year2,0.977303241,120,86,94
Classroom26,7cc13de2b47e4cec97911f9c695c52b8,,,,Year2,,,,
Classroom26,0957bb0e555a4e56bddc4103a0522451,M,4,Language Usage,Year2,0.977858796,41,89,98
Classroom26,0957bb0e555a4e56bddc4103a0522451,M,4,Math K-12,Year2,0.978657407,78,97,99
Classroom26,0957bb0e555a4e56bddc4103a0522451,M,4,Reading,Year2,0.977118056,66,93,98
Classroom26,c5c4d7614586487b9867be2e50991317,M,4,Language Usage,Year2,0.977858796,45,39,38
Classroom26,c5c4d7614586487b9867be2e50991317,M,4,Math K-12,Year2,0.978668981,55,63,79
Classroom26,c5c4d7614586487b9867be2e50991317,M,4,Reading,Year2,0.977199074,52,38,54
Classroom26,558c1226e02c45b89dd0a0bfaee4f1bf,M,4,Language Usage,Year2,0.977893519,48,50,88
Classroom26,558c1226e02c45b89dd0a0bfaee4f1bf,M,4,Math K-12,Year2,0.978680556,39,40,74
Classroom26,558c1226e02c45b89dd0a0bfaee4f1bf,M,4,Reading,Year2,0.977210648,46,38,68
Classroom26,1e82ed56607b46ba87d186d5ddf9d383,M,4,Language Usage,Year2,0.977847222,66,76,49
Classroom26,1e82ed56607b46ba87d186d5ddf9d383,M,4,Math K-12,Year2,0.978611111,78,95,95
Classroom26,1e82ed56607b46ba87d186d5ddf9d383,M,4,Reading,Year2,0.97712963,88,65,84
Classroom26,c1e063f42f654f8a863468be38b4fae3,F,4,Language Usage,Year2,0.977962963,68,87,92
Classroom26,c1e063f42f654f8a863468be38b4fae3,F,4,Math K-12,Year2,0.978657407,66,80,83
Classroom26,c1e063f42f654f8a863468be38b4fae3,F,4,Reading,Year2,0.97712963,78,78,57
Classroom28,efdd345cf6a543fb917f0411716bd161,M,4,Language Usage,Year2,0.981527778,32,77,25
Classroom28,efdd345cf6a543fb917f0411716bd161,M,4,Math K-12,Year2,0.98400463,34,72,4
Classroom28,efdd345cf6a543fb917f0411716bd161,M,4,Reading,Year2,0.980428241,49,76,43
Classroom28,2288530b1a1d44d2b135e0610f92694b,M,4,Language Usage,Year2,0.981111111,25,88,90
Classroom28,2288530b1a1d44d2b135e0610f92694b,M,4,Math K-12,Year2,0.983912037,24,72,13
Classroom28,2288530b1a1d44d2b135e0610f92694b,M,4,Reading,Year2,0.98037037,40,61,58
Classroom28,9562d9320f2f4f0fb5d7789bd8a79454,F,4,Language Usage,Year2,0.981053241,36,89,42
Classroom28,9562d9320f2f4f0fb5d7789bd8a79454,F,4,Math K-12,Year2,0.983935185,52,66,21
Classroom28,9562d9320f2f4f0fb5d7789bd8a79454,F,4,Reading,Year2,0.980428241,74,82,76
Classroom28,85d12f595acf42db9c83a231b54ae0c1,F,4,Language Usage,Year2,0.981168981,45,87,40
Classroom28,85d12f595acf42db9c83a231b54ae0c1,F,4,Math K-12,Year2,0.98400463,60,82,77
Classroom28,85d12f595acf42db9c83a231b54ae0c1,F,4,Reading,Year2,0.980358796,67,92,89
Classroom28,d047e7363c6f45dea749b72d50d09913,M,4,Language Usage,Year2,0.980983796,29,73,8
Classroom28,d047e7363c6f45dea749b72d50d09913,M,4,Math K-12,Year2,0.983854167,40,76,29
Classroom28,d047e7363c6f45dea749b72d50d09913,M,4,Reading,Year2,0.980960648,39,72,14
Classroom28,9aa3feefa04a4a858587c730e052e094,M,4,Language Usage,Year2,0.981261574,34,92,75
Classroom28,9aa3feefa04a4a858587c730e052e094,M,4,Math K-12,Year2,0.983900463,50,87,11
Classroom28,9aa3feefa04a4a858587c730e052e094,M,4,Reading,Year2,0.98037037,50,91,96
Classroom28,cc05b77d713b4fa4af912140cabf9f16,M,4,Language Usage,Year2,0.981041667,24,44,36
Classroom28,cc05b77d713b4fa4af912140cabf9f16,M,4,Math K-12,Year2,0.983923611,34,65,41
Classroom28,cc05b77d713b4fa4af912140cabf9f16,M,4,Reading,Year2,0.980347222,46,53,84
Classroom28,db50c658ccf04d35ae2c5bc2e4bb3a7c,F,4,Language Usage,Year2,0.981516204,47,85,34
Classroom28,db50c658ccf04d35ae2c5bc2e4bb3a7c,F,4,Math K-12,Year2,0.983900463,39,52,36
Classroom28,db50c658ccf04d35ae2c5bc2e4bb3a7c,F,4,Reading,Year2,0.980335648,73,73,28
Classroom28,1f670264b2634d1eb710e08db7dfece1,F,4,Language Usage,Year2,0.981157407,39,76,48
Classroom28,1f670264b2634d1eb710e08db7dfece1,F,4,Math K-12,Year2,0.983888889,54,86,92
Classroom28,1f670264b2634d1eb710e08db7dfece1,F,4,Reading,Year2,0.980439815,62,66,18
Classroom28,d4f9e08f8d1e4170b9f9d566dc99ff11,F,4,Language Usage,Year2,0.981122685,32,74,
Classroom28,d4f9e08f8d1e4170b9f9d566dc99ff11,F,4,Math K-12,Year2,0.983854167,44,86,
Classroom28,d4f9e08f8d1e4170b9f9d566dc99ff11,F,4,Reading,Year2,0.980428241,42,67,
Classroom28,bddde70264ab461080bacdcb9a3cee26,M,4,Language Usage,Year2,0.981099537,46,95,21
Classroom28,bddde70264ab461080bacdcb9a3cee26,M,4,Math K-12,Year2,0.983935185,85,96,66
Classroom28,bddde70264ab461080bacdcb9a3cee26,M,4,Reading,Year2,0.980324074,59,95,82
Classroom28,ae2ef25e15b6467887936afc010b3a06,F,4,Language Usage,Year2,0.981030093,38,98,92
Classroom28,ae2ef25e15b6467887936afc010b3a06,F,4,Math K-12,Year2,0.984050926,61,97,77
Classroom28,ae2ef25e15b6467887936afc010b3a06,F,4,Reading,Year2,0.980324074,42,90,52
Classroom28,a08534d4e9db40d69cf9e3456e5682c7,M,4,Language Usage,Year2,0.981087963,30,94,84
Classroom28,a08534d4e9db40d69cf9e3456e5682c7,M,4,Math K-12,Year2,0.983912037,29,76,58
Classroom28,a08534d4e9db40d69cf9e3456e5682c7,M,4,Reading,Year2,0.980416667,38,91,97
Classroom28,8a074e218e884b7cab1e549bc3b4501e,M,4,Language Usage,Year2,0.981493056,81,48,20
Classroom28,8a074e218e884b7cab1e549bc3b4501e,M,4,Math K-12,Year2,0.983958333,34,68,94
Classroom28,8a074e218e884b7cab1e549bc3b4501e,M,4,Reading,Year2,0.980729167,44,50,58
Classroom28,0f9f04afbd6443538f36ecdc1dd4c90b,M,4,Language Usage,Year2,0.981053241,29,73,66
Classroom28,0f9f04afbd6443538f36ecdc1dd4c90b,M,4,Math K-12,Year2,0.983935185,22,68,66
Classroom28,0f9f04afbd6443538f36ecdc1dd4c90b,M,4,Reading,Year2,0.980347222,48,76,76
Classroom28,7cc13de2b47e4cec97911f9c695c52b8,,,,Year2,,,,
Classroom28,fec3bfb9ef1b46f49b803080c4e4d611,F,4,Language Usage,Year2,0.981111111,38,79,12
Classroom28,fec3bfb9ef1b46f49b803080c4e4d611,F,4,Math K-12,Year2,0.983935185,35,71,82
Classroom28,fec3bfb9ef1b46f49b803080c4e4d611,F,4,Reading,Year2,0.980324074,42,78,47
Classroom28,2ea59f5591ef48339e6e721fe034a856,M,4,Language Usage,Year2,0.981087963,39,90,37
Classroom28,2ea59f5591ef48339e6e721fe034a856,M,4,Math K-12,Year2,0.983923611,36,76,11
Classroom28,2ea59f5591ef48339e6e721fe034a856,M,4,Reading,Year2,0.980416667,47,88,73
Classroom28,fa57f5f151734952a38050ea76ad2d37,F,4,Language Usage,Year2,0.981076389,41,96,87
Classroom28,fa57f5f151734952a38050ea76ad2d37,F,4,Math K-12,Year2,0.9840625,59,90,10
Classroom28,fa57f5f151734952a38050ea76ad2d37,F,4,Reading,Year2,0.980335648,64,86,38
Classroom28,9f983e4e912d4d36a190d7b089c1f182,M,4,Language Usage,Year2,0.9834375,30,90,99
Classroom28,9f983e4e912d4d36a190d7b089c1f182,M,4,Math K-12,Year2,0.983854167,46,82,10
Classroom28,9f983e4e912d4d36a190d7b089c1f182,M,4,Reading,Year2,0.980335648,52,83,98
Classroom28,4fd3f5fc04634a33866dfa51347ea90a,F,4,Language Usage,Year2,0.980983796,30,51,95
Classroom28,4fd3f5fc04634a33866dfa51347ea90a,F,4,Math K-12,Year2,0.983923611,38,47,17
Classroom28,4fd3f5fc04634a33866dfa51347ea90a,F,4,Reading,Year2,0.980416667,46,31,82
Classroom28,289d6627d7c446d3b65692d38e26eb4e,F,4,Language Usage,Year2,23:32:42,27,65,
Classroom28,289d6627d7c446d3b65692d38e26eb4e,F,4,Math K-12,Year2,23:36:53,44,60,
Classroom28,289d6627d7c446d3b65692d38e26eb4e,F,4,Reading,Year2,23:31:40,53,62,
Classroom45,dbe8268a5e9643f5a091a077570071fe,M,4,Language Usage,Year2,23:39:24,28,100,
Classroom45,dbe8268a5e9643f5a091a077570071fe,M,4,Math K-12,Year2,23:44:12,118,94,
Classroom45,dbe8268a5e9643f5a091a077570071fe,M,4,Reading,Year2,23:45:34,35,97,
Classroom45,aed13f05ba10456f8313ce722d059ea8,F,4,Language Usage,Year2,0.985601852,70,85,
Classroom45,aed13f05ba10456f8313ce722d059ea8,F,4,Reading,Year2,0.004803241,67,94,
Classroom45,3b584c8df75c43289ed99ad8d8039dc8,M,4,Language Usage,Year2,23:39:19,43,92,
Classroom45,3b584c8df75c43289ed99ad8d8039dc8,M,4,Math K-12,Year2,23:44:58,76,95,
Classroom45,3b584c8df75c43289ed99ad8d8039dc8,M,4,Reading,Year2,23:37:42,60,83,
Classroom45,d236a6e94e404f71b066e2273128391e,F,4,Language Usage,Year2,0.985706019,32,79,
Classroom45,d236a6e94e404f71b066e2273128391e,F,4,Math K-12,Year2,0.990011574,66,94,
Classroom45,d236a6e94e404f71b066e2273128391e,F,4,Reading,Year2,0.990648148,58,72,
Classroom45,7e71fcb653d14903bf538633f366eaa4,M,4,Language Usage,Year2,0.985960648,51,68,
Classroom45,7e71fcb653d14903bf538633f366eaa4,M,4,Math K-12,Year2,0.989618056,88,96,
Classroom45,7e71fcb653d14903bf538633f366eaa4,M,4,Reading,Year2,0.989722222,74,82,
Classroom45,9cb3cda83845420f857bd419ae9c00e8,F,4,Language Usage,Year2,0.986423611,28,51,
Classroom45,9cb3cda83845420f857bd419ae9c00e8,F,4,Math K-12,Year2,0.989074074,49,59,26
Classroom45,9cb3cda83845420f857bd419ae9c00e8,F,4,Reading,Year2,0.001712963,33,49,
Classroom45,cc68bb051bed4530bae8f88198ca253e,F,4,Language Usage,Year2,0.985671296,41,56,83
Classroom45,cc68bb051bed4530bae8f88198ca253e,F,4,Math K-12,Year2,0.989583333,54,52,97
Classroom45,cc68bb051bed4530bae8f88198ca253e,F,4,Reading,Year2,0.00337963,60,50,81
Classroom45,9708f480a51441d5b32ff2464f82ea24,F,4,Language Usage,Year2,0.986018519,51,79,100
